source prefix	source identifier	source name	relation	target prefix	target identifier	target name	type	source
mesh	C566476	Chromosome 17q21.31 Deletion Syndrome	skos:exactMatch	doid	DOID:0050880	Koolen de Vries syndrome	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566495	Deafness, Autosomal Dominant 53	skos:exactMatch	doid	DOID:0110579	autosomal dominant nonsyndromic deafness 53	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566498	Deafness, Autosomal Recessive 47	skos:exactMatch	doid	DOID:0110504	autosomal recessive nonsyndromic deafness 47	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566545	Deafness, Autosomal Dominant 15	skos:exactMatch	doid	DOID:0110546	autosomal dominant nonsyndromic deafness 15	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566550	Amyotrophic Lateral Sclerosis 4, Juvenile	skos:exactMatch	doid	DOID:0060196	amyotrophic lateral sclerosis type 4	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566574	Spondyloepimetaphyseal Dysplasia, Missouri Type	skos:exactMatch	doid	DOID:0080030	spondyloepimetaphyseal dysplasia, Missouri type	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566576	Amyotrophic Lateral Sclerosis 5	skos:exactMatch	doid	DOID:0060197	amyotrophic lateral sclerosis type 5	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566578	Alzheimer Disease 5	skos:exactMatch	doid	DOID:0110037	Alzheimer's disease 5	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566582	Nephronophthisis 2	skos:exactMatch	doid	DOID:0111113	nephronophthisis 2	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566583	Arrhythmogenic Right Ventricular Dysplasia, Familial, 4	skos:exactMatch	doid	DOID:0110073	arrhythmogenic right ventricular dysplasia 4	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566584	Arrhythmogenic Right Ventricular Dysplasia, Familial, 3	skos:exactMatch	doid	DOID:0110072	arrhythmogenic right ventricular dysplasia 3	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566594	Friedreich Ataxia 2	skos:exactMatch	doid	DOID:0111219	Friedreich ataxia 2	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566599	Muscular Dystrophy, Limb-Girdle, Type 2G	skos:exactMatch	doid	DOID:0110281	autosomal recessive limb-girdle muscular dystrophy type 2G	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566602	Diabetes Mellitus, Insulin-Dependent, 10	skos:exactMatch	doid	DOID:0110749	type 1 diabetes mellitus 10	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566603	Diabetes Mellitus, Insulin-Dependent, 6	skos:exactMatch	doid	DOID:0110745	type 1 diabetes mellitus 6	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566605	Orofacial Cleft 10	skos:exactMatch	doid	DOID:0080403	orofacial cleft 10	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566612	Deafness, Autosomal Dominant 13	skos:exactMatch	doid	DOID:0110545	autosomal dominant nonsyndromic deafness 13	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566619	Exudative Vitreoretinopathy 4	skos:exactMatch	doid	DOID:0111411	exudative vitreoretinopathy 4	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566637	Retinitis Pigmentosa 19	skos:exactMatch	doid	DOID:0110354	retinitis pigmentosa 19	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566645	Diabetes Mellitus, Insulin-Dependent, 15	skos:exactMatch	doid	DOID:0110753	type 1 diabetes mellitus 15	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566673	Spinal Muscular Atrophy, Late-Onset, Finkel Type	skos:exactMatch	doid	DOID:0111194	autosomal dominant adult-onset proximal spinal muscular atrophy	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566715	Retinitis Pigmentosa 10	skos:exactMatch	doid	DOID:0110388	retinitis pigmentosa 10	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566716	Retinitis Pigmentosa 9	skos:exactMatch	doid	DOID:0110387	retinitis pigmentosa 9	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566718	Retinitis Pigmentosa 20	skos:exactMatch	doid	DOID:0110353	retinitis pigmentosa 20	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566766	Long Qt Syndrome 5	skos:exactMatch	doid	DOID:0110647	long QT syndrome 5	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566869	Night Blindness, Congenital Stationary, Autosomal Dominant 2	skos:exactMatch	doid	DOID:0110863	congenital stationary night blindness autosomal dominant 2	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566906	Cakut	skos:exactMatch	doid	DOID:0080205	CAKUT	manually_reviewed	orcid:0000-0001-9439-5346
mesh	C566912	Muscular Dystrophy, Limb-Girdle, Type 2M	skos:exactMatch	doid	DOID:0110296	autosomal recessive limb-girdle muscular dystrophy type 2M	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566925	Arrhythmogenic Right Ventricular Dysplasia, Familial, 12	skos:exactMatch	doid	DOID:0110083	arrhythmogenic right ventricular dysplasia 12	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566930	Nephronophthisis 7	skos:exactMatch	doid	DOID:0111116	nephronophthisis 7	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566935	Macular Degeneration, Age-Related, 10	skos:exactMatch	doid	DOID:0110022	age related macular degeneration 10	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566951	Deafness, Autosomal Recessive 63	skos:exactMatch	doid	DOID:0110515	autosomal recessive nonsyndromic deafness 63	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566963	Atrial Septal Defect 4	skos:exactMatch	doid	DOID:0110109	atrial heart septal defect 4	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566968	Muscular Dystrophy, Limb-Girdle, Type 2L	skos:exactMatch	doid	DOID:0110284	autosomal recessive limb-girdle muscular dystrophy type 2L	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566982	Asphyxiating Thoracic Dystrophy 2	skos:exactMatch	doid	DOID:0110086	asphyxiating thoracic dystrophy 2	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566985	Microphthalmia, Syndromic 10	skos:exactMatch	doid	DOID:0111812	syndromic microphthalmia 10	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566996	Cardiac Arrhythmia, Ankyrin-B-Related	skos:exactMatch	doid	DOID:0111700	ankyrin-B-related cardiac arrhythmia	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566998	Alzheimer Disease 15	skos:exactMatch	doid	DOID:0110048	Alzheimer's disease 15	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C566999	Alzheimer Disease 14	skos:exactMatch	doid	DOID:0110047	Alzheimer's disease 14	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567000	Alzheimer Disease 13	skos:exactMatch	doid	DOID:0110046	Alzheimer's disease 13	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567001	Paroxysmal Nonkinesigenic Dyskinesia 2	skos:exactMatch	doid	DOID:0090047	paroxysmal nonkinesigenic dyskinesia 2	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567003	Meckel Syndrome, Type 4	skos:exactMatch	doid	DOID:0070118	Meckel syndrome 4	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567005	Retinitis Pigmentosa 37	skos:exactMatch	doid	DOID:0110399	retinitis pigmentosa 37	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567021	Inflammatory Bowel Disease 10	skos:exactMatch	doid	DOID:0110885	inflammatory bowel disease 10	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567022	Alzheimer Disease 12	skos:exactMatch	doid	DOID:0110045	Alzheimer's disease 12	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567026	Episodic Kinesigenic Dyskinesia 2	skos:exactMatch	doid	DOID:0090054	episodic kinesigenic dyskinesia 2	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567027	Deafness, Autosomal Recessive, 24	skos:exactMatch	doid	DOID:0110482	autosomal recessive nonsyndromic deafness 24	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567032	Phosphoserine Aminotransferase Deficiency	skos:exactMatch	doid	DOID:0050723	PSAT deficiency	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567037	Progressive Familial Heart Block, Type Ib	skos:exactMatch	doid	DOID:0111076	progressive familial heart block type IB	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567059	Multiple Endocrine Neoplasia, Type IV	skos:exactMatch	doid	DOID:0080137	multiple endocrine neoplasia type 4	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567080	Warfarin Sensitivity	skos:exactMatch	doid	DOID:0080666	warfarin sensitivity	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567084	Neuronopathy, Distal Hereditary Motor, Type IIB	skos:exactMatch	doid	DOID:0111207	distal hereditary motor neuropathy type 2B	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567087	Brugada Syndrome 2	skos:exactMatch	doid	DOID:0110219	Brugada syndrome 2	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567098	Epilepsy, Familial Adult Myoclonic, 3	skos:exactMatch	doid	DOID:0111695	familial adult myoclonic epilepsy 3	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567115	Combined Cellular And Humoral Immune Defects With Granulomas	skos:exactMatch	doid	DOID:0112253	combined cellular and humoral immune defects with granulomas	manually_reviewed	orcid:0000-0001-9439-5346
mesh	C567125	Combined Saposin Deficiency	skos:exactMatch	doid	DOID:0111330	combined saposin deficiency	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567126	Combined Oxidative Phosphorylation Deficiency 5	skos:exactMatch	doid	DOID:0111473	combined oxidative phosphorylation deficiency 5	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567140	Bardet-Biedl Syndrome 13	skos:exactMatch	doid	DOID:0110135	Bardet-Biedl syndrome 13	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567141	Bardet-Biedl Syndrome 14	skos:exactMatch	doid	DOID:0110136	Bardet-Biedl syndrome 14	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567142	Renal-Hepatic-Pancreatic Dysplasia	skos:exactMatch	doid	DOID:0060259	renal-hepatic-pancreatic dysplasia	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567154	Inflammatory Bowel Disease 11	skos:exactMatch	doid	DOID:0110894	inflammatory bowel disease 11	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567159	Spherocytosis, Type 1	skos:exactMatch	doid	DOID:0110916	hereditary spherocytosis type 1	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567192	Arginine-Glycine Amidinotransferase Deficiency	skos:exactMatch	doid	DOID:0050712	AGAT deficiency	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567196	Kahrizi Syndrome	skos:exactMatch	doid	DOID:0050807	Kahrizi syndrome	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567197	Leber Congenital Amaurosis 13	skos:exactMatch	doid	DOID:0110330	Leber congenital amaurosis 13	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567206	Cone-Rod Dystrophy 12	skos:exactMatch	doid	DOID:0111019	cone-rod dystrophy 12	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567211	Ciliary Dyskinesia, Primary, 12	skos:exactMatch	doid	DOID:0110601	primary ciliary dyskinesia 12	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567212	Ciliary Dyskinesia, Primary, 11	skos:exactMatch	doid	DOID:0110602	primary ciliary dyskinesia 11	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567213	Deafness, Autosomal Recessive 1b	skos:exactMatch	doid	DOID:0110476	autosomal recessive nonsyndromic deafness 1B	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567214	Deafness, Autosomal Dominant 2B	skos:exactMatch	doid	DOID:0110559	autosomal dominant nonsyndromic deafness 2B	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567215	Deafness, Autosomal Dominant 3B	skos:exactMatch	doid	DOID:0110565	autosomal dominant nonsyndromic deafness 3B	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567216	Deafness, Autosomal Dominant 59	skos:exactMatch	doid	DOID:0110583	autosomal dominant nonsyndromic deafness 59	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567217	Inflammatory Bowel Disease 26	skos:exactMatch	doid	DOID:0110901	inflammatory bowel disease 26	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567233	Diabetes Mellitus, Insulin-Dependent, 23	skos:exactMatch	doid	DOID:0110760	type 1 diabetes mellitus 23	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567239	Chromosome 6pter-P24 Deletion Syndrome	skos:exactMatch	doid	DOID:0060422	chromosome 6pter-p24 deletion syndrome	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567249	Retinitis Pigmentosa 46	skos:exactMatch	doid	DOID:0110409	retinitis pigmentosa 46	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567252	Inflammatory Bowel Disease 24	skos:exactMatch	doid	DOID:0110908	inflammatory bowel disease 24	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567277	Deafness, Autosomal Dominant 3A	skos:exactMatch	doid	DOID:0110564	autosomal dominant nonsyndromic deafness 3A	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567284	Diabetes Mellitus, Insulin-Dependent, 22	skos:exactMatch	doid	DOID:0110759	type 1 diabetes mellitus 22	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567285	Diabetes Mellitus, Insulin-Dependent, 21	skos:exactMatch	doid	DOID:0110758	type 1 diabetes mellitus 21	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567286	Diabetes Mellitus, Insulin-Dependent, 20	skos:exactMatch	doid	DOID:0110757	type 1 diabetes mellitus 20	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567287	Ciliary Dyskinesia, Primary, 10	skos:exactMatch	doid	DOID:0110612	primary ciliary dyskinesia 10	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567289	Chromosome 2p16.1-P15 Deletion Syndrome	skos:exactMatch	doid	DOID:0060415	chromosome 2p16.1-p15 deletion syndrome	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567290	Chromosome 1q21.1 Duplication Syndrome	skos:exactMatch	doid	DOID:0060435	chromosome 1q21.1 duplication syndrome	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567307	Complement Component 6 Deficiency	skos:exactMatch	doid	DOID:0060299	complement component 6 deficiency	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567326	Inflammatory Bowel Disease 23	skos:exactMatch	doid	DOID:0110884	inflammatory bowel disease 23	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567327	Inflammatory Bowel Disease 22	skos:exactMatch	doid	DOID:0110905	inflammatory bowel disease 22	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567338	Inflammatory Bowel Disease 21	skos:exactMatch	doid	DOID:0110906	inflammatory bowel disease 21	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567344	Chromosome 2q31.2 Deletion Syndrome	skos:exactMatch	doid	DOID:0060416	chromosome 2q31.2 deletion syndrome	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567350	Chromosome 2q32-Q33 Deletion Syndrome	skos:exactMatch	doid	DOID:0060428	chromosome 2q32-q33 deletion syndrome	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567361	Inflammatory Bowel Disease 20	skos:exactMatch	doid	DOID:0110898	inflammatory bowel disease 20	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567371	Generalized Epilepsy With Febrile Seizures Plus, Type 6	skos:exactMatch	doid	DOID:0111300	generalized epilepsy with febrile seizures plus 6	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567372	Inflammatory Bowel Disease 19	skos:exactMatch	doid	DOID:0110890	inflammatory bowel disease 19	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567377	Inflammatory Bowel Disease 18	skos:exactMatch	doid	DOID:0110888	inflammatory bowel disease 18	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567378	Inflammatory Bowel Disease 17	skos:exactMatch	doid	DOID:0110883	inflammatory bowel disease 17	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567380	Inflammatory Bowel Disease 16	skos:exactMatch	doid	DOID:0110896	inflammatory bowel disease 16	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567381	Inflammatory Bowel Disease 15	skos:exactMatch	doid	DOID:0110897	inflammatory bowel disease 15	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567382	Crouzon Syndrome With Acanthosis Nigricans	skos:exactMatch	doid	DOID:0111161	Crouzon syndrome-acanthosis nigricans syndrome	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567383	Inflammatory Bowel Disease 14	skos:exactMatch	doid	DOID:0110895	inflammatory bowel disease 14	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567384	Inflammatory Bowel Disease 13	skos:exactMatch	doid	DOID:0110893	inflammatory bowel disease 13	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567388	Inflammatory Bowel Disease 12	skos:exactMatch	doid	DOID:0110887	inflammatory bowel disease 12	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567390	Leukodystrophy, Hypomyelinating, 4	skos:exactMatch	doid	DOID:0060789	hypomyelinating leukodystrophy 4	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567403	Retinitis Pigmentosa 29	skos:exactMatch	doid	DOID:0110378	retinitis pigmentosa 29	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567407	Cardiomyopathy, Dilated, 1AA	skos:exactMatch	doid	DOID:0110428	dilated cardiomyopathy 1AA	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567410	Orofacial Cleft 11	skos:exactMatch	doid	DOID:0080404	orofacial cleft 11	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567422	Retinitis Pigmentosa 41	skos:exactMatch	doid	DOID:0110376	retinitis pigmentosa 41	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567429	Amyotrophic Lateral Sclerosis 10	skos:exactMatch	doid	DOID:0060201	amyotrophic lateral sclerosis type 10	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567433	Spastic Paraplegia 39, Autosomal Recessive	skos:exactMatch	doid	DOID:0110790	hereditary spastic paraplegia 39	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567436	Spinocerebellar Ataxia, Autosomal Recessive 9	skos:exactMatch	doid	DOID:0070241	primary coenzyme Q10 deficiency 4	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567441	Deafness, Autosomal Dominant 2A	skos:exactMatch	doid	DOID:0110558	autosomal dominant nonsyndromic deafness 2A	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567450	Macular Degeneration, Age-Related, 11	skos:exactMatch	doid	DOID:0110023	age related macular degeneration 11	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567452	Lymphedema, Hereditary, IB	skos:exactMatch	doid	DOID:0070211	hereditary lymphedema IB	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567466	Mental Retardation And Microcephaly With Pontine And Cerebellar Hypoplasia	skos:exactMatch	doid	DOID:0060807	syndromic X-linked intellectual disability Najm type	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567474	Mental Retardation, X-Linked, Syndromic 9	skos:exactMatch	doid	DOID:0060813	syndromic X-linked intellectual disability Shrimpton type	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567479	Mental Retardation, X-Linked 94	skos:exactMatch	doid	DOID:0060823	syndromic X-linked intellectual disability 94	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567499	Amyotrophic Lateral Sclerosis 9	skos:exactMatch	doid	DOID:0060200	amyotrophic lateral sclerosis type 9	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567508	Brugada Syndrome 4	skos:exactMatch	doid	DOID:0110221	Brugada syndrome 4	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567509	Brugada Syndrome 3	skos:exactMatch	doid	DOID:0110220	Brugada syndrome 3	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567511	Chromosome 22q11.2 Deletion Syndrome, Distal	skos:exactMatch	doid	DOID:0060413	chromosome 22q11.2 deletion syndrome, distal	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567513	Long Qt Syndrome 11	skos:exactMatch	doid	DOID:0110652	long QT syndrome 11	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567514	Long Qt Syndrome 10	skos:exactMatch	doid	DOID:0110651	long QT syndrome 10	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567515	Long Qt Syndrome 9	skos:exactMatch	doid	DOID:0110650	long QT syndrome 9	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567523	Retinitis Pigmentosa 2	skos:exactMatch	doid	DOID:0110415	retinitis pigmentosa 2	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567543	Deafness, Autosomal Recessive 77	skos:exactMatch	doid	DOID:0110525	autosomal recessive nonsyndromic deafness 77	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567548	Orofacial Cleft 12	skos:exactMatch	doid	DOID:0080405	orofacial cleft 12	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567551	Spondyloepimetaphyseal Dysplasia, Pakistani Type	skos:exactMatch	doid	DOID:0050812	spondyloepimetaphyseal dysplasia, Pakistani type	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567554	Hypotrichosis 5	skos:exactMatch	doid	DOID:0110702	hypotrichosis 5	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567555	Leukocyte Adhesion Deficiency, Type III	skos:exactMatch	doid	DOID:0110912	leukocyte adhesion deficiency 3	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567556	Brugada Syndrome 5	skos:exactMatch	doid	DOID:0110222	Brugada syndrome 5	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567559	Inflammatory Bowel Disease 27	skos:exactMatch	doid	DOID:0110902	inflammatory bowel disease 27	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567561	Atrial Septal Defect 5	skos:exactMatch	doid	DOID:0110110	atrial heart septal defect 5	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567562	Deafness, Autosomal Recessive 71	skos:exactMatch	doid	DOID:0110522	autosomal recessive nonsyndromic deafness 71	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567574	46,Xy Gonadal Dysgenesis, Complete, Sry-Related	skos:exactMatch	doid	DOID:0111778	46,XY sex reversal 1	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567578	Frontootopalatodigital Osteodysplasia	skos:exactMatch	doid	DOID:0111782	otopalatodigital syndrome spectrum disorder	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567585	Chromosome Xp11.23-P11.22 Duplication Syndrome	skos:exactMatch	doid	DOID:0060461	chromosome Xp11.23-p11.22 duplication syndrome	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567636	Leber Congenital Amaurosis 14	skos:exactMatch	doid	DOID:0110188	Leber congenital amaurosis 14	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567646	Miyoshi Muscular Dystrophy 2	skos:exactMatch	doid	DOID:0070200	Miyoshi muscular dystrophy 2	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567648	Exudative Vitreoretinopathy 5	skos:exactMatch	doid	DOID:0111408	exudative vitreoretinopathy 5	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567651	Deafness, Autosomal Recessive 79	skos:exactMatch	doid	DOID:0110526	autosomal recessive nonsyndromic deafness 79	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567654	Cardiomyopathy, Dilated, 1FF	skos:exactMatch	doid	DOID:0110459	dilated cardiomyopathy 1FF	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567683	Cardiomyopathy, Dilated, 1EE	skos:exactMatch	doid	DOID:0110453	dilated cardiomyopathy 1EE	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567685	Colorectal Cancer, Hereditary Nonpolyposis, Type 8	skos:exactMatch	doid	DOID:0070270	hereditary nonpolyposis colorectal cancer type 8	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567687	Focal Segmental Glomerulosclerosis 5	skos:exactMatch	doid	DOID:0111130	focal segmental glomerulosclerosis 5	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567698	Cone-Rod Dystrophy 13	skos:exactMatch	doid	DOID:0111016	cone-rod dystrophy 13	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567704	CSNB1C	skos:exactMatch	doid	DOID:0110867	congenital stationary night blindness 1C	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567705	Chromosome 17p13.3 Duplication Syndrome	skos:exactMatch	doid	DOID:0060432	chromosome 17p13.3 duplication syndrome	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567712	Retinitis Pigmentosa, Concentric	skos:exactMatch	doid	DOID:0110396	retinitis pigmentosa 50	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567713	Ciliary Dyskinesia, Primary, 13	skos:exactMatch	doid	DOID:0110618	primary ciliary dyskinesia 13	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567717	Chromosome 5p13 Duplication Syndrome	skos:exactMatch	doid	DOID:0060460	chromosome 5p13 duplication syndrome	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567718	Marie Unna Hereditary Hypotrichosis 1	skos:exactMatch	doid	DOID:0110701	hypotrichosis 4	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567725	Cardiomyopathy, Dilated, 1DD	skos:exactMatch	doid	DOID:0110447	dilated cardiomyopathy 1DD	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567732	Brugada Syndrome 8	skos:exactMatch	doid	DOID:0110225	Brugada syndrome 8	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567733	Cardiomyopathy, Dilated, 1CC	skos:exactMatch	doid	DOID:0110424	dilated cardiomyopathy 1CC	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567734	Brugada Syndrome 7	skos:exactMatch	doid	DOID:0110224	Brugada syndrome 7	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567735	Brugada Syndrome 6	skos:exactMatch	doid	DOID:0110223	Brugada syndrome 6	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567764	Atrial Septal Defect 6	skos:exactMatch	doid	DOID:0110111	atrial heart septal defect 6	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567766	46, XY Sex Reversal 5	skos:exactMatch	doid	DOID:0111776	46,XY sex reversal 5	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567782	Amyloidosis, Hereditary, Transthyretin-Related	skos:exactMatch	doid	DOID:0050638	transthyretin amyloidosis	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567786	Prostaglandin-Endoperoxide Synthase 1 Deficiency, Platelet	skos:exactMatch	doid	DOID:0111058	platelet-type bleeding disorder 12	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567809	Glycogen Storage Disease IXC	skos:exactMatch	doid	DOID:0111043	glycogen storage disease IXc	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567818	Diabetes Mellitus, Insulin-Dependent, 24	skos:exactMatch	doid	DOID:0110761	type 1 diabetes mellitus 24	manually_reviewed	orcid:0000-0003-1307-2508
mesh	C567827	Generalized Epilepsy With Febrile Seizures Plus, 7	skos:exactMatch	doid	DOID:0111295	generalized epilepsy with febrile seizures plus 7	manually_reviewed	orcid:0000-0003-1307-2508
